type,gene.name,id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Endogenous,ID2,NM_002166.4,1160.537037037037,-0.025627627853262433,0.18536787741938707,-0.13825279875909136,0.8900406283201779,0.9676236264209681
Endogenous,ARNT2,NM_014862.3,506.55555555555554,-0.050813857644355684,0.3702699217855057,-0.13723463520699294,0.8908453349561358,0.9676236264209681
Endogenous,WHSC1,NM_007331.1,1133.7407407407406,-0.030483184707180207,0.22599581879041594,-0.1348838437380548,0.8927037136354069,0.9676236264209681
Endogenous,AXIN1,NM_181050.1,976.5185185185185,0.018219097708375834,0.13537556374348442,0.13458187877169756,0.8929424698901466,0.9676236264209681
Endogenous,STMN1,NM_203401.1,4179.740740740741,-0.035391329690414225,0.2707606824502192,-0.1307107419369173,0.8960041344190801,0.9676236264209681
Endogenous,ARID1A,NM_006015.4,793.9444444444445,-0.01610208920160486,0.12410677495300954,-0.12974383717328553,0.8967690986224661,0.9676236264209681
Endogenous,CEBPA,NM_004364.2,1105.9444444444443,-0.0399890071496965,0.31323121751135746,-0.12766609748355154,0.8984132207839817,0.9676236264209681
Endogenous,IKBKB,NM_001556.1,707.5925925925926,0.021103780886639785,0.16647026368194268,0.12677207580424438,0.8991207976663357,0.9676236264209681
Endogenous,PLAT,NM_000931.2,1861.4814814814815,-0.04159953162967996,0.3301070199265979,-0.12601831866202048,0.8997174239785402,0.9676236264209681
Endogenous,MAPT,NM_016834.3,186.37037037037038,0.04814405324544204,0.3860306734949051,0.12471561601458453,0.9007486941364035,0.9676236264209681
Endogenous,FUT8,NM_004480.4,543.1851851851852,-0.029967729040760088,0.2418246615682717,-0.12392337839496832,0.9013759423420021,0.9676236264209681
Endogenous,E2F1,NM_005225.1,402.44444444444446,0.036703596193973474,0.29625333783195734,0.12389259970057355,0.9014003123881832,0.9676236264209681
Endogenous,BAMBI,NM_012342.2,986.2592592592592,0.04435359698220735,0.361650880135474,0.12264202693380022,0.902390572954386,0.9676236264209681
Endogenous,TCF7L1,NM_031283.1,965.925925925926,-0.025121452876149204,0.2124073627465387,-0.11827016046579379,0.9058535999283439,0.9695372098413885
Endogenous,ERBB2,NM_004448.2,1699.7962962962963,0.02192784448371999,0.18828576261754812,0.11646044915387738,0.9072876297552639,0.9695372098413885
Endogenous,JAK3,NM_000215.2,533,0.026086546430047253,0.23163458720653018,0.11261939222741356,0.9103323100860169,0.9697202415756295
Endogenous,WT1,NM_000378.3,109.75925925925925,-0.040113247370614454,0.35714280439843077,-0.11231710922520466,0.9105719764393954,0.9697202415756295
Endogenous,CDK4,NM_000075.2,1056.5,-0.016049537245320357,0.1489306381062821,-0.10776518149252035,0.9141819631403375,0.9716000969832189
Housekeeping,DNAJC14,NM_032364.5,274.6111111111111,-0.01735601495391207,0.16577148263267255,-0.10469843593285993,0.916615103086983,0.9716000969832189
Endogenous,RFC4,NM_181573.2,858.4629629629629,-0.024324175752897696,0.23376196922074646,-0.10405531675654157,0.9171254503569047,0.9716000969832189
Endogenous,CNTFR,NM_147164.1,216.90740740740742,0.03967779047625801,0.3949416404764896,0.10046494572815241,0.9199752112577535,0.9716000969832189
Endogenous,CDC7,NM_003503.2,628.7407407407408,-0.02410985645729714,0.2404643023130084,-0.10026376566245472,0.9201349233067403,0.9716000969832189
Endogenous,SKP1,NM_170679.2,7068.166666666667,0.01064308933629486,0.11407138051032108,0.09330201220219196,0.9256636335519758,0.9738367549379289
Endogenous,ASXL1,NM_001164603.1,1048.7592592592594,0.012001831958660345,0.1298393242630791,0.09243603220194183,0.9263516124064135,0.9738367549379289
Endogenous,CDK2,NM_001798.2,405.24074074074076,0.015132499032872126,0.16573143896222522,0.09130735319519696,0.9272483753929186,0.9738367549379289
Housekeeping,ZKSCAN5,NM_014569.3,143.85185185185185,-0.009933594416775372,0.11264137393111227,-0.088187795213244,0.9297274175310197,0.9738367549379289
Endogenous,AKT1,NM_005163.2,5065.759259259259,0.013892421770849367,0.15830328985798017,0.08775826316252038,0.9300688108957748,0.9738367549379289
Endogenous,MDC1,NM_014641.2,996.2962962962963,0.014837072330978375,0.176280152354789,0.08416757152056827,0.9329232008511616,0.9746635096912246
Endogenous,MUTYH,NM_012222.2,193.8148148148148,-0.013001814602649112,0.16134648870525006,-0.08058318905471194,0.9357734359116591,0.9746635096912246
Endogenous,RET,NM_020630.4,141.40740740740742,-0.033036615638712796,0.4105347090027853,-0.0804721620711701,0.9358617358633333,0.9746635096912246
Endogenous,CREBBP,NM_004380.2,175.40740740740742,-0.013202346415245744,0.16845341923905402,-0.07837387020628032,0.9375306581376532,0.9746635096912246
Endogenous,PPP3CA,NM_000944.4,618.925925925926,-0.01319042235283909,0.17154301610174866,-0.0768927972271127,0.9387088275639653,0.9746635096912246
Endogenous,WNT11,NM_004626.2,183.38888888888889,0.03032145740208117,0.4143437190561823,0.073179478793957,0.9416632961473389,0.9746635096912246
Endogenous,HIST1H3H,NM_003536.2,5290.407407407408,-0.02065408069933392,0.29384844623629647,-0.07028820796528923,0.9439642679745602,0.9746635096912246
Endogenous,PCNA,NM_002592.2,952.4444444444445,0.015296647445258245,0.22073010595946368,0.069300231514714275,0.9447506414603584,0.9746635096912246
Endogenous,DUSP10,NM_144728.2,338.4259259259259,0.018970486241475147,0.2746795225890834,0.06906407169585306,0.9449386193475116,0.9746635096912246
Housekeeping,ZNF384,NM_133476.3,1211.9814814814815,-0.007414474233404404,0.1280864123353455,-0.05788650098179365,0.9538390357475942,0.9815956280705701
Endogenous,VHL,NM_000551.2,2038.7222222222222,-0.008208106232432679,0.14484825051086334,-0.0566669338668822,0.9548105146240217,0.9815956280705701
Endogenous,IL7R,NM_002185.2,857.8333333333334,0.014886189213749278,0.320931114992337,0.04638437508343409,0.9630038899855413,0.9883878475469394
Endogenous,HDAC1,NM_004964.2,1723.7962962962963,-0.0071498849951472975,0.16703682166390446,-0.042804244740322066,0.9658575802791584,0.9886416873981673
Endogenous,MEN1,NM_130802.2,1721.4814814814815,-0.006070462893753853,0.15001740477583106,-0.04046505739000659,0.9677223643758326,0.9886416873981673
Endogenous,FASLG,NM_000639.1,72.61111111111111,-0.009061337350372055,0.23229139582278802,-0.03900849326888038,0.9688836171197049,0.9886416873981673
Endogenous,MCM2,NM_004526.2,880.425925925926,0.008097928923617133,0.2349233939598648,0.0344705088204226,0.972501958918939,0.9886416873981673
Housekeeping,PIK3R4,NM_014602.1,592.0370370370371,-0.003702425080384929,0.10798275069894227,-0.0342871899115383,0.9726481398343083,0.9886416873981673
Endogenous,HIST1H3G,NM_003534.2,1115.3703703703704,-0.012729089896668941,0.37294737850916043,-0.034131061458463334,0.9727726394463508,0.9886416873981673
Endogenous,MAP3K1,NM_005921.1,1135.148148148148,-0.00535029182434028,0.18221474289597298,-0.02936256276142694,0.9765754305102387,0.9908900540844929
Endogenous,BMP7,NM_001719.1,337.6666666666667,0.009128219632698517,0.40797891318680796,0.022374243711264633,0.9821494257486538,0.9927768151328046
Endogenous,TSC1,NM_000368.3,555.0925925925926,-0.0031158403606614173,0.14713693803368164,-0.02117646596633783,0.9831048875108692,0.9927768151328046
Endogenous,IRAK2,NM_001570.3,164.03703703703704,-0.004075053609167213,0.19370219469913527,-0.021037725543051913,0.9832155616965335,0.9927768151328046
Endogenous,FUBP1,NM_003902.3,1323.9074074074074,0.0019251115909899115,0.10198769769512755,0.018875919689300757,0.9849400894228159,0.9929088603728387
Endogenous,VEGFC,NM_005429.2,375.68518518518516,0.003423356470304138,0.21888322694379997,0.015640104169256937,0.9875215110892155,0.9931385222698383
Endogenous,POLD4,NM_021173.2,1151.6666666666667,0.0023730834861934095,0.18349358650955958,0.01293278708719216,0.9896814164983028,0.9931385222698383
Endogenous,PTCH1,NM_000264.3,292.5740740740741,0.0028393457055959806,0.2563388955490386,0.011076530931892085,0.9911623876963185,0.9931385222698383
Endogenous,HOXA10,NM_018951.3,198.7037037037037,0.003318234925043886,0.313108316718023,0.010597722091272969,0.9915443994411547,0.9931385222698383
Endogenous,PDGFRA,NM_006206.3,1071.1851851851852,0.002130419163070666,0.2783846255486047,0.0076527903036035455,0.9938940163694425,0.9938940163694425
